시도,시군구,시도코드,시군구코드,사용년월,전기사용량,가스사용량
서울특별시,종로구,11,11110,202001,106634758.0,131972964.0
서울특별시,종로구,11,11110,202002,101207357.0,108092905.0
서울특별시,종로구,11,11110,202003,89703503.0,83139100.0
서울특별시,종로구,11,11110,202004,80722813.0,52946784.0
서울특별시,종로구,11,11110,202005,81791136.0,42909193.0
서울특별시,종로구,11,11110,202006,99066522.0,47935329.0
서울특별시,종로구,11,11110,202007,108580237.0,40935434.0
서울특별시,종로구,11,11110,202008,115297615.0,32379890.0
서울특별시,종로구,11,11110,202009,98394434.0,27796960.0
서울특별시,종로구,11,11110,202010,76032449.0,37852108.0
서울특별시,종로구,11,11110,202011,82974764.0,67255954.0
서울특별시,종로구,11,11110,202012,95605863.0,43096101.0
서울특별시,종로구,11,11110,202101,107595530.0,146391838.0
서울특별시,종로구,11,11110,202102,98639621.0,115554038.0
서울특별시,종로구,11,11110,202103,86187899.0,82969492.0
서울특별시,종로구,11,11110,202104,81284324.0,49704536.0
서울특별시,종로구,11,11110,202105,80368159.0,40685353.0
서울특별시,종로구,11,11110,202106,95232457.0,47698341.0
서울특별시,종로구,11,11110,202107,114405534.0,51580508.0
서울특별시,종로구,11,11110,202108,121623295.0,56654870.0
서울특별시,종로구,11,11110,202109,101003135.0,37653926.0
서울특별시,종로구,11,11110,202110,85924845.0,41950000.0
서울특별시,종로구,11,11110,202111,83772351.0,65866387.0
서울특별시,종로구,11,11110,202112,96878551.0,113228210.0
서울특별시,종로구,11,11110,202201,111102194.0,138110820.0
서울특별시,종로구,11,11110,202202,104445332.0,129624305.0
서울특별시,종로구,11,11110,202203,91281465.0,93433223.0
서울특별시,종로구,11,11110,202204,83932795.0,53294724.0
서울특별시,종로구,11,11110,202205,85035295.0,43721618.0
서울특별시,종로구,11,11110,202206,97216747.0,48823158.0
서울특별시,종로구,11,11110,202207,118215228.0,58317999.0
서울특별시,종로구,11,11110,202208,124200624.0,58651584.0
서울특별시,종로구,11,11110,202209,103768465.0,43671317.0
서울특별시,종로구,11,11110,202210,88512186.0,41805760.0
서울특별시,종로구,11,11110,202211,86084195.0,61062089.0
서울특별시,종로구,11,11110,202212,105780335.0,133363193.0
서울특별시,종로구,11,11110,202301,118374211.0,145264814.0
서울특별시,종로구,11,11110,202302,108296470.0,117594570.0
서울특별시,종로구,11,11110,202303,91821340.0,83268810.0
서울특별시,종로구,11,11110,202304,85757598.0,51883480.0
서울특별시,종로구,11,11110,202305,90656051.0,48142222.0
서울특별시,종로구,11,11110,202306,104641507.0,51248895.0
서울특별시,종로구,11,11110,202307,122634474.0,56207773.0
서울특별시,종로구,11,11110,202308,133821458.0,60291526.0
서울특별시,종로구,11,11110,202309,118756727.0,47839564.0
서울특별시,종로구,11,11110,202310,89790318.0,40215863.0
서울특별시,종로구,11,11110,202311,91172374.0,73723123.0
서울특별시,종로구,11,11110,202312,105992613.0,122491110.0
서울특별시,종로구,11,11110,202401,117880672.0,142720961.0
서울특별시,종로구,11,11110,202402,107536642.0,118220275.0
서울특별시,종로구,11,11110,202403,96650117.0,96924403.0
서울특별시,종로구,11,11110,202404,89465792.0,58153830.0
서울특별시,종로구,11,11110,202405,89290155.0,47087681.0
서울특별시,종로구,11,11110,202406,105515988.0,52391285.0
서울특별시,종로구,11,11110,202407,126226161.0,62452712.0
서울특별시,종로구,11,11110,202408,142382035.0,66531668.0
서울특별시,종로구,11,11110,202409,128663225.0,53730036.0
서울특별시,종로구,11,11110,202410,100482524.0,39562697.0
서울특별시,종로구,11,11110,202411,92100795.0,58058288.0
서울특별시,종로구,11,11110,202412,108637880.0,118965071.0
서울특별시,종로구,11,11110,202501,121144820.0,134311229.0
서울특별시,종로구,11,11110,202502,118865832.0,149281104.0
서울특별시,종로구,11,11110,202503,103098553.0,95410814.0
서울특별시,종로구,11,11110,202504,95820738.0,62798820.0
서울특별시,종로구,11,11110,202505,93783472.0,48863480.0
서울특별시,종로구,11,11110,202506,110849675.0,53350365.0
서울특별시,중구,11,11140,202001,156879626.0,185789282.0
서울특별시,중구,11,11140,202002,146999847.0,152314018.0
서울특별시,중구,11,11140,202003,131644089.0,109526117.0
서울특별시,중구,11,11140,202004,117614509.0,64899271.0
서울특별시,중구,11,11140,202005,122190507.0,59544233.0
서울특별시,중구,11,11140,202006,148318670.0,70733610.0
서울특별시,중구,11,11140,202007,161574825.0,61004888.0
서울특별시,중구,11,11140,202008,169838039.0,42132780.0
서울특별시,중구,11,11140,202009,143963483.0,36967935.0
서울특별시,중구,11,11140,202010,110586250.0,42457603.0
서울특별시,중구,11,11140,202011,120554872.0,84477525.0
서울특별시,중구,11,11140,202012,138555504.0,44029644.0
서울특별시,중구,11,11140,202101,152860697.0,205100882.0
서울특별시,중구,11,11140,202102,135774728.0,159832722.0
서울특별시,중구,11,11140,202103,122603209.0,107721056.0
서울특별시,중구,11,11140,202104,116344723.0,64897672.0
서울특별시,중구,11,11140,202105,117282182.0,55603089.0
서울특별시,중구,11,11140,202106,141602565.0,70511476.0
서울특별시,중구,11,11140,202107,170457445.0,77927104.0
서울특별시,중구,11,11140,202108,175947767.0,84770791.0
서울특별시,중구,11,11140,202109,146824881.0,57268781.0
서울특별시,중구,11,11140,202110,125390147.0,56734878.0
서울특별시,중구,11,11140,202111,121429506.0,86538132.0
서울특별시,중구,11,11140,202112,140716890.0,160153143.0
서울특별시,중구,11,11140,202201,157043123.0,200718849.0
서울특별시,중구,11,11140,202202,145096565.0,186872366.0
서울특별시,중구,11,11140,202203,129870286.0,128393338.0
서울특별시,중구,11,11140,202204,120255729.0,73529734.0
서울특별시,중구,11,11140,202205,125428014.0,62423092.0
서울특별시,중구,11,11140,202206,143074061.0,71098588.0
서울특별시,중구,11,11140,202207,174544768.0,86704078.0
서울특별시,중구,11,11140,202208,180388086.0,87547311.0
서울특별시,중구,11,11140,202209,151632693.0,66276262.0
서울특별시,중구,11,11140,202210,130240121.0,55666256.0
서울특별시,중구,11,11140,202211,125837541.0,75873358.0
서울특별시,중구,11,11140,202212,155721634.0,187587769.0
서울특별시,중구,11,11140,202301,167795421.0,200619135.0
서울특별시,중구,11,11140,202302,150663763.0,161369655.0
서울특별시,중구,11,11140,202303,131597141.0,111520151.0
서울특별시,중구,11,11140,202304,123295042.0,69216884.0
서울특별시,중구,11,11140,202305,135460815.0,69326828.0
서울특별시,중구,11,11140,202306,156492826.0,73058948.0
서울특별시,중구,11,11140,202307,183552467.0,82809504.0
서울특별시,중구,11,11140,202308,198023936.0,88574796.0
서울특별시,중구,11,11140,202309,173953721.0,69182499.0
서울특별시,중구,11,11140,202310,133102008.0,57139671.0
서울특별시,중구,11,11140,202311,135100587.0,98241413.0
서울특별시,중구,11,11140,202312,153184555.0,170856544.0
서울특별시,중구,11,11140,202401,167131559.0,200914199.0
서울특별시,중구,11,11140,202402,150044323.0,164445835.0
서울특별시,중구,11,11140,202403,138423643.0,132080678.0
서울특별시,중구,11,11140,202404,131439911.0,83664111.0
서울특별시,중구,11,11140,202405,135590454.0,70137173.0
서울특별시,중구,11,11140,202406,158672315.0,75560652.0
서울특별시,중구,11,11140,202407,190820528.0,90250922.0
서울특별시,중구,11,11140,202408,211839089.0,96071955.0
서울특별시,중구,11,11140,202409,188194996.0,77692598.0
서울특별시,중구,11,11140,202410,148609155.0,58052338.0
서울특별시,중구,11,11140,202411,134988456.0,78694053.0
서울특별시,중구,11,11140,202412,157121867.0,166383841.0
서울특별시,중구,11,11140,202501,170509766.0,191687664.0
서울특별시,중구,11,11140,202502,166646801.0,206244946.0
서울특별시,중구,11,11140,202503,146598088.0,133115117.0
서울특별시,중구,11,11140,202504,137679226.0,88495904.0
서울특별시,중구,11,11140,202505,138818946.0,70894081.0
서울특별시,중구,11,11140,202506,164496230.0,78890018.0
서울특별시,용산구,11,11170,202001,66654444.0,96786197.0
서울특별시,용산구,11,11170,202002,64585726.0,87045414.0
서울특별시,용산구,11,11170,202003,56902909.0,63468129.0
서울특별시,용산구,11,11170,202004,51791334.0,43138537.0
서울특별시,용산구,11,11170,202005,51207042.0,32358483.0
서울특별시,용산구,11,11170,202006,61278527.0,28771881.0
서울특별시,용산구,11,11170,202007,68960988.0,25598064.0
서울특별시,용산구,11,11170,202008,76092743.0,23841852.0
서울특별시,용산구,11,11170,202009,55988495.0,13853214.0
서울특별시,용산구,11,11170,202010,43733362.0,22061059.0
서울특별시,용산구,11,11170,202011,54121191.0,54220806.0
서울특별시,용산구,11,11170,202012,61658975.0,72285515.0
서울특별시,용산구,11,11170,202101,69988938.0,117364497.0
서울특별시,용산구,11,11170,202102,65001797.0,89784334.0
서울특별시,용산구,11,11170,202103,55513626.0,63546805.0
서울특별시,용산구,11,11170,202104,52715001.0,42283449.0
서울특별시,용산구,11,11170,202105,52513444.0,31563537.0
서울특별시,용산구,11,11170,202106,64240691.0,31538192.0
서울특별시,용산구,11,11170,202107,79355024.0,30768514.0
서울특별시,용산구,11,11170,202108,88693221.0,31155451.0
서울특별시,용산구,11,11170,202109,71658989.0,24308346.0
서울특별시,용산구,11,11170,202110,62129894.0,33148909.0
서울특별시,용산구,11,11170,202111,60360630.0,55602937.0
서울특별시,용산구,11,11170,202112,68385487.0,93193238.0
서울특별시,용산구,11,11170,202201,79619811.0,111943972.0
서울특별시,용산구,11,11170,202202,75364738.0,106821417.0
서울특별시,용산구,11,11170,202203,65831256.0,73118911.0
서울특별시,용산구,11,11170,202204,62969571.0,46020157.0
서울특별시,용산구,11,11170,202205,63471689.0,33278932.0
서울특별시,용산구,11,11170,202206,72045779.0,30731359.0
서울특별시,용산구,11,11170,202207,88845633.0,34830788.0
서울특별시,용산구,11,11170,202208,95728176.0,32898855.0
서울특별시,용산구,11,11170,202209,80728398.0,27861786.0
서울특별시,용산구,11,11170,202210,72284198.0,33975420.0
서울특별시,용산구,11,11170,202211,69582100.0,48107686.0
서울특별시,용산구,11,11170,202212,82313330.0,103974411.0
서울특별시,용산구,11,11170,202301,93193426.0,113361504.0
서울특별시,용산구,11,11170,202302,85986575.0,94661404.0
서울특별시,용산구,11,11170,202303,72971167.0,63302990.0
서울특별시,용산구,11,11170,202304,71237924.0,42399848.0
서울특별시,용산구,11,11170,202305,73940477.0,35448311.0
서울특별시,용산구,11,11170,202306,84141588.0,33471530.0
서울특별시,용산구,11,11170,202307,98246002.0,34037591.0
서울특별시,용산구,11,11170,202308,110820661.0,34290330.0
서울특별시,용산구,11,11170,202309,98736002.0,29736516.0
서울특별시,용산구,11,11170,202310,78102536.0,30572697.0
서울특별시,용산구,11,11170,202311,78091099.0,58820166.0
서울특별시,용산구,11,11170,202312,87045721.0,99872009.0
서울특별시,용산구,11,11170,202401,95266830.0,110214217.0
서울특별시,용산구,11,11170,202402,89726684.0,94124837.0
서울특별시,용산구,11,11170,202403,81228010.0,76658650.0
서울특별시,용산구,11,11170,202404,78389829.0,42703287.0
서울특별시,용산구,11,11170,202405,78466706.0,34298850.0
서울특별시,용산구,11,11170,202406,90278781.0,34499705.0
서울특별시,용산구,11,11170,202407,105520281.0,36768681.0
서울특별시,용산구,11,11170,202408,123266635.0,39232801.0
서울특별시,용산구,11,11170,202409,114141379.0,31757986.0
서울특별시,용산구,11,11170,202410,89079720.0,30645066.0
서울특별시,용산구,11,11170,202411,82262411.0,49086967.0
서울특별시,용산구,11,11170,202412,91591128.0,95191232.0
서울특별시,용산구,11,11170,202501,101052709.0,111200829.0
서울특별시,용산구,11,11170,202502,99683901.0,112128323.0
서울특별시,용산구,11,11170,202503,87147521.0,75434461.0
서울특별시,용산구,11,11170,202504,84339231.0,49807004.0
서울특별시,용산구,11,11170,202505,82632299.0,36036527.0
서울특별시,용산구,11,11170,202506,96238339.0,35254524.0
서울특별시,성동구,11,11200,202001,94808480.0,141321867.0
서울특별시,성동구,11,11200,202002,92717297.0,139826931.0
서울특별시,성동구,11,11200,202003,84203479.0,109594276.0
서울특별시,성동구,11,11200,202004,81497586.0,82150898.0
서울특별시,성동구,11,11200,202005,77501717.0,57196998.0
서울특별시,성동구,11,11200,202006,86578414.0,36136515.0
서울특별시,성동구,11,11200,202007,94533822.0,26758570.0
서울특별시,성동구,11,11200,202008,102743506.0,28184010.0
서울특별시,성동구,11,11200,202009,80858679.0,9302499.0
서울특별시,성동구,11,11200,202010,63923923.0,18785885.0
서울특별시,성동구,11,11200,202011,80214180.0,71754042.0
서울특별시,성동구,11,11200,202012,90900069.0,94159154.0
서울특별시,성동구,11,11200,202101,102700090.0,176756880.0
서울특별시,성동구,11,11200,202102,97523894.0,156739970.0
서울특별시,성동구,11,11200,202103,84145443.0,115973080.0
서울특별시,성동구,11,11200,202104,81194020.0,75929968.0
서울특별시,성동구,11,11200,202105,79365478.0,53311487.0
서울특별시,성동구,11,11200,202106,87277210.0,40644552.0
서울특별시,성동구,11,11200,202107,102108669.0,17828878.0
서울특별시,성동구,11,11200,202108,122009043.0,42524117.0
서울특별시,성동구,11,11200,202109,98986580.0,15521939.0
서울특별시,성동구,11,11200,202110,84540204.0,46693134.0
서울특별시,성동구,11,11200,202111,83687726.0,77272641.0
서울특별시,성동구,11,11200,202112,92352631.0,125193977.0
서울특별시,성동구,11,11200,202201,106521308.0,170239143.0
서울특별시,성동구,11,11200,202202,102988460.0,174819767.0
서울특별시,성동구,11,11200,202203,88519556.0,142548991.0
서울특별시,성동구,11,11200,202204,83695261.0,89762332.0
서울특별시,성동구,11,11200,202205,79650009.0,51512735.0
서울특별시,성동구,11,11200,202206,87296181.0,39019101.0
서울특별시,성동구,11,11200,202207,85003287.0,33119827.0
서울특별시,성동구,11,11200,202208,94443047.0,31596463.0
서울특별시,성동구,11,11200,202209,80197547.0,30465728.0
서울특별시,성동구,11,11200,202210,84924327.0,42891625.0
서울특별시,성동구,11,11200,202211,83276490.0,69008324.0
서울특별시,성동구,11,11200,202212,96255758.0,126548676.0
서울특별시,성동구,11,11200,202301,111089228.0,175696818.0
서울특별시,성동구,11,11200,202302,103933681.0,162150455.0
서울특별시,성동구,11,11200,202303,85463099.0,116833939.0
서울특별시,성동구,11,11200,202304,82684927.0,72881330.0
서울특별시,성동구,11,11200,202305,81256965.0,52797676.0
서울특별시,성동구,11,11200,202306,90522899.0,38581588.0
서울특별시,성동구,11,11200,202307,105111047.0,33090322.0
서울특별시,성동구,11,11200,202308,122987593.0,31368801.0
서울특별시,성동구,11,11200,202309,112228012.0,26719087.0
서울특별시,성동구,11,11200,202310,87075311.0,40039345.0
서울특별시,성동구,11,11200,202311,87018787.0,69304927.0
서울특별시,성동구,11,11200,202312,97982492.0,129552721.0
서울특별시,성동구,11,11200,202401,110557739.0,165991694.0
서울특별시,성동구,11,11200,202402,104937151.0,163371474.0
서울특별시,성동구,11,11200,202403,92003066.0,128099682.0
서울특별시,성동구,11,11200,202404,86821630.0,83638666.0
서울특별시,성동구,11,11200,202405,82656054.0,50155969.0
서울특별시,성동구,11,11200,202406,92390082.0,41148841.0
서울특별시,성동구,11,11200,202407,108796907.0,35982832.0
서울특별시,성동구,11,11200,202408,131380426.0,34944536.0
서울특별시,성동구,11,11200,202409,115418050.0,29281574.0
서울특별시,성동구,11,11200,202410,94240666.0,33659583.0
서울특별시,성동구,11,11200,202411,84981210.0,56016208.0
서울특별시,성동구,11,11200,202412,94190171.0,117044945.0
서울특별시,성동구,11,11200,202501,106634128.0,157225324.0
서울특별시,성동구,11,11200,202502,105472833.0,169059868.0
서울특별시,성동구,11,11200,202503,92363841.0,128000189.0
서울특별시,성동구,11,11200,202504,87792711.0,84206186.0
서울특별시,성동구,11,11200,202505,82243268.0,53673301.0
서울특별시,성동구,11,11200,202506,91717900.0,41419529.0
서울특별시,광진구,11,11215,202001,59531046.0,114486505.0
서울특별시,광진구,11,11215,202002,57875959.0,109127972.0
서울특별시,광진구,11,11215,202003,50985755.0,82158368.0
서울특별시,광진구,11,11215,202004,49111038.0,58713877.0
서울특별시,광진구,11,11215,202005,49382495.0,43556816.0
서울특별시,광진구,11,11215,202006,58680421.0,32781082.0
서울특별시,광진구,11,11215,202007,63979775.0,24638213.0
서울특별시,광진구,11,11215,202008,70441196.0,21185975.0
서울특별시,광진구,11,11215,202009,48642229.0,11202696.0
서울특별시,광진구,11,11215,202010,37363904.0,23862471.0
서울특별시,광진구,11,11215,202011,49883773.0,59587973.0
서울특별시,광진구,11,11215,202012,56033289.0,55457535.0
서울특별시,광진구,11,11215,202101,63564014.0,128972000.0
서울특별시,광진구,11,11215,202102,59128935.0,110548937.0
서울특별시,광진구,11,11215,202103,49926224.0,83953247.0
서울특별시,광진구,11,11215,202104,48337798.0,53095220.0
서울특별시,광진구,11,11215,202105,48126825.0,40370832.0
서울특별시,광진구,11,11215,202106,56261107.0,34348346.0
서울특별시,광진구,11,11215,202107,69197791.0,21101578.0
서울특별시,광진구,11,11215,202108,77531945.0,32932207.0
서울특별시,광진구,11,11215,202109,61076453.0,19377444.0
서울특별시,광진구,11,11215,202110,52319515.0,36396129.0
서울특별시,광진구,11,11215,202111,50813750.0,57377930.0
서울특별시,광진구,11,11215,202112,57784116.0,94522435.0
서울특별시,광진구,11,11215,202201,66806383.0,125424752.0
서울특별시,광진구,11,11215,202202,62634868.0,122328944.0
서울특별시,광진구,11,11215,202203,54381774.0,96939438.0
서울특별시,광진구,11,11215,202204,51469481.0,59419500.0
서울특별시,광진구,11,11215,202205,50808144.0,38959806.0
서울특별시,광진구,11,11215,202206,58020482.0,32824303.0
서울특별시,광진구,11,11215,202207,72646562.0,30518631.0
서울특별시,광진구,11,11215,202208,77978880.0,29741071.0
서울특별시,광진구,11,11215,202209,63705091.0,28518797.0
서울특별시,광진구,11,11215,202210,55812797.0,36650984.0
서울특별시,광진구,11,11215,202211,53859205.0,57745997.0
서울특별시,광진구,11,11215,202212,64113349.0,111142820.0
서울특별시,광진구,11,11215,202301,72712078.0,136007512.0
서울특별시,광진구,11,11215,202302,67011978.0,122301180.0
서울특별시,광진구,11,11215,202303,55412735.0,87128322.0
서울특별시,광진구,11,11215,202304,53298983.0,54856048.0
서울특별시,광진구,11,11215,202305,54875423.0,42987870.0
서울특별시,광진구,11,11215,202306,63826282.0,33398357.0
서울특별시,광진구,11,11215,202307,75838907.0,28793524.0
서울특별시,광진구,11,11215,202308,86240168.0,30554112.0
서울특별시,광진구,11,11215,202309,74976508.0,27960506.0
서울특별시,광진구,11,11215,202310,56969228.0,34243584.0
서울특별시,광진구,11,11215,202311,56791824.0,60581850.0
서울특별시,광진구,11,11215,202312,65301027.0,107535262.0
서울특별시,광진구,11,11215,202401,72055706.0,133947543.0
서울특별시,광진구,11,11215,202402,67539042.0,120242522.0
서울특별시,광진구,11,11215,202403,60129743.0,97221491.0
서울특별시,광진구,11,11215,202404,56394342.0,62378553.0
서울특별시,광진구,11,11215,202405,55562785.0,39608463.0
서울특별시,광진구,11,11215,202406,65617832.0,35069034.0
서울특별시,광진구,11,11215,202407,76955750.0,33234793.0
서울특별시,광진구,11,11215,202408,93044203.0,33135703.0
서울특별시,광진구,11,11215,202409,84462484.0,29665626.0
서울특별시,광진구,11,11215,202410,62168627.0,31963195.0
서울특별시,광진구,11,11215,202411,56526324.0,50129511.0
서울특별시,광진구,11,11215,202412,65174732.0,104255534.0
서울특별시,광진구,11,11215,202501,73729950.0,127993962.0
서울특별시,광진구,11,11215,202502,73833131.0,137092591.0
서울특별시,광진구,11,11215,202503,63673521.0,99583103.0
서울특별시,광진구,11,11215,202504,59755738.0,64687155.0
서울특별시,광진구,11,11215,202505,58083433.0,43296289.0
서울특별시,광진구,11,11215,202506,69440423.0,37203225.0
서울특별시,동대문구,11,11230,202001,70606166.0,149624201.0
서울특별시,동대문구,11,11230,202002,70300846.0,143425274.0
서울특별시,동대문구,11,11230,202003,62960006.0,110483649.0
서울특별시,동대문구,11,11230,202004,58350276.0,79137462.0
서울특별시,동대문구,11,11230,202005,54645510.0,56073274.0
서울특별시,동대문구,11,11230,202006,61090943.0,38945645.0
서울특별시,동대문구,11,11230,202007,68177718.0,29521803.0
서울특별시,동대문구,11,11230,202008,73276326.0,28731831.0
서울특별시,동대문구,11,11230,202009,53959735.0,12990843.0
서울특별시,동대문구,11,11230,202010,40735587.0,24042701.0
서울특별시,동대문구,11,11230,202011,57646882.0,73648905.0
서울특별시,동대문구,11,11230,202012,65025044.0,95934518.0
서울특별시,동대문구,11,11230,202101,75626403.0,180621945.0
서울특별시,동대문구,11,11230,202102,72244708.0,153527908.0
서울특별시,동대문구,11,11230,202103,59979370.0,114228097.0
서울특별시,동대문구,11,11230,202104,57316157.0,73344053.0
서울특별시,동대문구,11,11230,202105,53913684.0,51741333.0
서울특별시,동대문구,11,11230,202106,59050380.0,39743878.0
서울특별시,동대문구,11,11230,202107,70577993.0,19250745.0
서울특별시,동대문구,11,11230,202108,87042488.0,39815477.0
서울특별시,동대문구,11,11230,202109,69201058.0,15861696.0
서울특별시,동대문구,11,11230,202110,58756063.0,45718933.0
서울특별시,동대문구,11,11230,202111,58529727.0,72422803.0
서울특별시,동대문구,11,11230,202112,65458959.0,125922784.0
서울특별시,동대문구,11,11230,202201,76722243.0,168800828.0
서울특별시,동대문구,11,11230,202202,74984999.0,169495747.0
서울특별시,동대문구,11,11230,202203,64605408.0,135753253.0
서울특별시,동대문구,11,11230,202204,60236544.0,83309231.0
서울특별시,동대문구,11,11230,202205,54819924.0,49335717.0
서울특별시,동대문구,11,11230,202206,60559372.0,38468556.0
서울특별시,동대문구,11,11230,202207,74468521.0,32944981.0
서울특별시,동대문구,11,11230,202208,84544920.0,31702355.0
서울특별시,동대문구,11,11230,202209,71899408.0,30659961.0
서울특별시,동대문구,11,11230,202210,62501420.0,42273299.0
서울특별시,동대문구,11,11230,202211,60305790.0,70227968.0
서울특별시,동대문구,11,11230,202212,69691309.0,133477307.0
서울특별시,동대문구,11,11230,202301,83694224.0,176970487.0
서울특별시,동대문구,11,11230,202302,77885064.0,160508020.0
서울특별시,동대문구,11,11230,202303,63812880.0,114416011.0
서울특별시,동대문구,11,11230,202304,60666602.0,71658606.0
서울특별시,동대문구,11,11230,202305,59096632.0,52418353.0
서울특별시,동대문구,11,11230,202306,66449216.0,39213613.0
서울특별시,동대문구,11,11230,202307,78339230.0,32356923.0
서울특별시,동대문구,11,11230,202308,92561625.0,32262239.0
서울특별시,동대문구,11,11230,202309,84826582.0,29268059.0
서울특별시,동대문구,11,11230,202310,65505170.0,37318605.0
서울특별시,동대문구,11,11230,202311,62360505.0,69006096.0
서울특별시,동대문구,11,11230,202312,73099702.0,134197900.0
서울특별시,동대문구,11,11230,202401,82866055.0,169217243.0
서울특별시,동대문구,11,11230,202402,79881607.0,162825993.0
서울특별시,동대문구,11,11230,202403,69304148.0,127670991.0
서울특별시,동대문구,11,11230,202404,65084277.0,81012544.0
서울특별시,동대문구,11,11230,202405,59731155.0,46950045.0
서울특별시,동대문구,11,11230,202406,67282149.0,39446532.0
서울특별시,동대문구,11,11230,202407,80990330.0,35336467.0
서울특별시,동대문구,11,11230,202408,98353465.0,34538394.0
서울특별시,동대문구,11,11230,202409,96582783.0,30631055.0
서울특별시,동대문구,11,11230,202410,74937178.0,32330541.0
서울특별시,동대문구,11,11230,202411,65372293.0,57145766.0
서울특별시,동대문구,11,11230,202412,73987876.0,123548222.0
서울특별시,동대문구,11,11230,202501,85904863.0,163285534.0
서울특별시,동대문구,11,11230,202502,85259132.0,175858278.0
서울특별시,동대문구,11,11230,202503,73928109.0,130745800.0
서울특별시,동대문구,11,11230,202504,68269450.0,83169955.0
서울특별시,동대문구,11,11230,202505,63396693.0,51937303.0
서울특별시,동대문구,11,11230,202506,71695744.0,41577040.0
서울특별시,중랑구,11,11260,202001,49952596.0,80113132.0
서울특별시,중랑구,11,11260,202002,50532161.0,82197424.0
서울특별시,중랑구,11,11260,202003,45494991.0,62336002.0
서울특별시,중랑구,11,11260,202004,42271887.0,48204928.0
서울특별시,중랑구,11,11260,202005,40560921.0,34961963.0
서울특별시,중랑구,11,11260,202006,45439304.0,25125152.0
서울특별시,중랑구,11,11260,202007,49683107.0,17538141.0
서울특별시,중랑구,11,11260,202008,54935313.0,18024197.0
서울특별시,중랑구,11,11260,202009,35996619.0,7149314.0
서울특별시,중랑구,11,11260,202010,27345285.0,19016328.0
서울특별시,중랑구,11,11260,202011,42151159.0,40855824.0
서울특별시,중랑구,11,11260,202012,47070249.0,56695805.0
서울특별시,중랑구,11,11260,202101,53623328.0,97269292.0
서울특별시,중랑구,11,11260,202102,50698976.0,87041352.0
서울특별시,중랑구,11,11260,202103,42967393.0,65161428.0
서울특별시,중랑구,11,11260,202104,41416774.0,43469951.0
서울특별시,중랑구,11,11260,202105,39700744.0,30271022.0
서울특별시,중랑구,11,11260,202106,44138040.0,26534233.0
서울특별시,중랑구,11,11260,202107,53579713.0,11901597.0
서울특별시,중랑구,11,11260,202108,62590500.0,25648789.0
서울특별시,중랑구,11,11260,202109,49656369.0,10333899.0
서울특별시,중랑구,11,11260,202110,43309384.0,28914958.0
서울특별시,중랑구,11,11260,202111,42669384.0,40429121.0
서울특별시,중랑구,11,11260,202112,47926493.0,68196441.0
서울특별시,중랑구,11,11260,202201,55523049.0,91053477.0
서울특별시,중랑구,11,11260,202202,53453901.0,95528896.0
서울특별시,중랑구,11,11260,202203,46463335.0,76677520.0
서울특별시,중랑구,11,11260,202204,43059900.0,50201539.0
서울특별시,중랑구,11,11260,202205,40491018.0,30535670.0
서울특별시,중랑구,11,11260,202206,44665767.0,24321766.0
서울특별시,중랑구,11,11260,202207,55463071.0,20992886.0
서울특별시,중랑구,11,11260,202208,60602370.0,20338702.0
서울특별시,중랑구,11,11260,202209,50683176.0,18616859.0
서울특별시,중랑구,11,11260,202210,46218291.0,27186814.0
서울특별시,중랑구,11,11260,202211,44965925.0,41902230.0
서울특별시,중랑구,11,11260,202212,52051408.0,76186510.0
서울특별시,중랑구,11,11260,202301,61711191.0,105897888.0
서울특별시,중랑구,11,11260,202302,57082534.0,97750810.0
서울특별시,중랑구,11,11260,202303,46990412.0,71264316.0
서울특별시,중랑구,11,11260,202304,44954861.0,46968827.0
서울특별시,중랑구,11,11260,202305,44710106.0,33488420.0
서울특별시,중랑구,11,11260,202306,50113046.0,26131822.0
서울특별시,중랑구,11,11260,202307,59200831.0,21159449.0
서울특별시,중랑구,11,11260,202308,68626473.0,21590111.0
서울특별시,중랑구,11,11260,202309,61155846.0,18711974.0
서울특별시,중랑구,11,11260,202310,48464329.0,24573289.0
서울특별시,중랑구,11,11260,202311,47552929.0,40019851.0
서울특별시,중랑구,11,11260,202312,54737905.0,77067081.0
서울특별시,중랑구,11,11260,202401,61758953.0,98611105.0
서울특별시,중랑구,11,11260,202402,59084720.0,96263003.0
서울특별시,중랑구,11,11260,202403,51452390.0,76061122.0
서울특별시,중랑구,11,11260,202404,48256600.0,53826573.0
서울특별시,중랑구,11,11260,202405,45427881.0,30809394.0
서울특별시,중랑구,11,11260,202406,51041901.0,26587920.0
서울특별시,중랑구,11,11260,202407,62272740.0,23267631.0
서울특별시,중랑구,11,11260,202408,75874749.0,23172929.0
서울특별시,중랑구,11,11260,202409,71128492.0,19151342.0
서울특별시,중랑구,11,11260,202410,53188372.0,21637218.0
서울특별시,중랑구,11,11260,202411,47503562.0,33715203.0
서울특별시,중랑구,11,11260,202412,54014428.0,72027451.0
서울특별시,중랑구,11,11260,202501,63170955.0,96119131.0
서울특별시,중랑구,11,11260,202502,62561130.0,105847650.0
서울특별시,중랑구,11,11260,202503,54008372.0,80445806.0
서울특별시,중랑구,11,11260,202504,50028331.0,52983520.0
서울특별시,중랑구,11,11260,202505,46682899.0,33990899.0
서울특별시,중랑구,11,11260,202506,52487885.0,28282195.0
서울특별시,성북구,11,11290,202001,65785449.0,179657566.0
